,Unnamed: 0,wav_filename,wav_filesize,transcript,ds_preds,sp_preds,ds_wer,sp_wer,google_preds,google_wer
2676,6689,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d0337.wav,1152450,the jackal fled in panic and entering the house of a washer man hid in a vat full of blue used for bleaching clothes,the jackal fled in panic and entering the house of a washerman head in a vat full of blue he was for beating clothes,the jackal fled in a bad aid and any telling the hour vow washer man he dinner vat full of blue was for bleaching clothes,0.25,0.5,The Jackal fled in panic and entering the house of a washer man he'd in a vat full of blue used for bleaching clothes,0.041666666666666664
2677,3401,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/d0553.wav,336816,raj was one among them in the net,rage was one among them in the net,raj was one among them in the net,0.125,0.0,Raj was one among them in the net,0.0
2678,5257,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_852.wav,615968,once in he got the childs clothes changed and gave him the vegetable to eat,once in he got the case grows changed and gave him the vegetable to eat,once in he got the childs closing shutter and gave him the vegetable to eat it,0.13333333333333333,0.2,once in he got the child's clothes changed and gave him the vegetable to eat,0.06666666666666667
2679,1870,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_682.wav,666280,the children in the village called her granny and they called the elephant grannys blackie,the gunner in the village called her granny and they called the elephant granis blacky,the children in the village called her granny and they called the elephant grannys blackie,0.2,0.0,the children in the village called her granny and they called The Elephant Granny's Blackie,0.06666666666666667
2680,1595,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_1297.wav,577908,tenaliraman sarcastically stated she agreed to it and the story began,in a leamon sarcastically stated she agreed to it and the story began,tenaliraman sarcastically stated she agreed to it and the story began,0.2727272727272727,0.0,thenali Raman sarcastically stated she agreed to it and the story began,0.18181818181818182
2681,2249,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/h0549.wav,533804,yes that is right answered the peasant five hundred are to be counted out to me,yes that is right answered the passing five hundred are to be counted out to me,yes said is right answered the peasant five hundred are to be go to come to me,0.0625,0.25,yes that is right under the present 500 are to be counted out to me,0.25
2682,262,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/bengali_female_english/bengali_femaleenglish/wav/f0708.wav,591022,then it was birbals turn but when he jumped into the pond he could find no eggs,then it was bible stone but when he jumped into the pond he could find no ,then it has been built an but when he jumped into the pond he could find no h,0.17647058823529413,0.29411764705882354,then it was Bieber's done but when he jumped into the point he could find no eggs,0.17647058823529413
2683,4080,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/a0295.wav,530318,and twenty men could hold it with spears and arrows,and donte men could hold it with spears and do,and the demand could hold it with spears and values,0.2,0.3,and 20 men could hold it with Spears and arrows,0.1
2684,6962,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/bengali_female_english/bengali_femaleenglish/wav/f0021.wav,649630,once your wells come here our wells and we together will come to delhi for the wedding,once he rose come hell or wells and we together will come to the life of the reading,when he was computer wells and we together will come to delhi for the wedding,0.4705882352941176,0.35294117647058826,once Heroes come here are well and we together will come to Delhi for the wedding,0.23529411764705882
2685,2239,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/c0924.wav,538608,at delhi adil shah gave red carpet welcome to rayar,and billy had the shah gave a redcap welcome to it,then belly at this shah gave red carpet welcome obrien,0.7,0.6,Adelie addleshaw give red carpet welcome to Ryan,0.6
2686,1011,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/EMMA_00044.wav,2888754,his coming to visit his father had been often talked of but never achieved now upon his fathers marriage it was very generally proposed as a most proper attention that the visit should take place there was not a dissentient voice on the subject either when missus perry drank tea with missus and miss bates or when missus and miss bates returned the visit now was the time for mister frank churchill to come among them and the hope strengthened when it was understood that he had written to his new mother on the occasion,his coming to visit his father had been often talked of with never achieved now upon his father's marriage it was ready generally proposed as a most proper attention that the visit should take place there was not a dissentient voice on the subject either when missus perry drank tea with missus and miss bates or when missus and miss bates little the visit now was the time for mister frank churchill to come among them and the hopes friendand when it was understood that he had written to his new mother on the occasion,the camel to his father had been ought to go to was never achieved now on his horse my reached it was very generally proposed as most refreshing into such take place is not a dissentient voice one subject even sastry grinned him missus and miss bates torn missus and miss bates returned was now was life mister frank churchill to come among them the hope strengthened when it was answered the hare to do is new government she,0.06315789473684211,0.5157894736842106,who's coming to visit his father had been often talked of but never achieved Now app on his father's marriage it was very generally proposed as a most proper attention that the wizard should take place this is not the dissension twice on the subject either when we suspect he drank tea with mrs. and Miss Bates organ mrs. and Miss Bates return to visit now was the time for mr. Frank Churchill to come and move them and hope strengthened when it was understood that he had written to his new mother on the occasion,0.24210526315789474
2687,6113,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/a0415.wav,432028,it lasted as a deterrent for two days,it lasted as a direct for two days,it lasted as a deterrent for two days,0.125,0.0,it lasted as a deterrent for 2 days,0.125
2688,2549,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_1813-2.wav,321644,for a long time the couple ,for a long time to cool,forlorn lamb the couple,0.3333333333333333,0.6666666666666666,40 long-time the couple,0.6666666666666666
2689,1132,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/c1038.wav,838044,rayar was taken aback for being unable to fulfill the last wish more than for her demise,arrian was taken aback for being unable to full field the last wish more than for her demise,trial was taken aback for being unable to fulfill the last wish more then for her demise,0.17647058823529413,0.1176470588235294,Ryan was taken aback for being unable to fulfil the last wish more than for her demise,0.11764705882352941
2690,9543,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/arctic_a0038.wav,294282,well have to watch our chances,leaving half to watch our chances,we will have to watch our chances,0.3333333333333333,0.3333333333333333,we will have to watch our chances,0.3333333333333333
2691,5349,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/engtext_1956.wav,386592,he told me today that he would kill you tomorrow,he told me to day that he would kill you to morrow,he told me today that he would kill you tomorrow,0.4,0.0,he told me today that he would kill you tomorrow,0.0
2692,7989,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/d0985.wav,320234,can you make it clearer asked crow,and you make it clear or ask the cow,when you make it clearer asked would go,0.8571428571428571,0.42857142857142855,can you make it clearer ask the crow,0.2857142857142857
2693,3455,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_set_06_E_065.wav,360984,tenaliraman immediately fulfilled the brahmins wish,and that i am an immediately fulfilled the brahmans wish,tenaliraman immediately fulfilled the brahmins wish,1.0,0.0,the naughty Diamond immediately. The brahmins wish,0.6666666666666666
2694,1846,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_3812.wav,442598,the second head was disappointed at this action of the first head,a second head was disappointed at this action of the first head,the second head was disappointed at this action of the first head,0.08333333333333333,0.0,the second head was disappointed at this action of the first head,0.0
2695,4365,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/arctic_b0519.wav,228810,yea i will tell thee,yea i will tell thee,young while illegally,0.0,1.0,yeah I will tell Dee,0.4
2696,6327,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/engtext_64.wav,466894,how can i go with you i do not swim said the monkey,how can i go with you i do not swim said the monkey,how can i go with you i do not swim said the monkey,0.0,0.0,how can I go with you I do not swim set the monkey,0.07692307692307693
